mode,condition,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
range,intermittent,37,1,fused,114,119,112,False,False,0.5598154530361903,1.5926926281349119,26.58771373944782,False
range,intermittent,37,1,target_local,1,93,1,False,False,0.19199764959247478,1.1155379879576168,3.713299537782408,False
range,intermittent,37,1,target_posterior,1,93,1,False,False,0.5598154530361903,1.1146895045979637,3.903033735672688,False
range,intermittent,37,2,predicted,112,115,108,False,False,0.5969519879795556,1.727044014731875,0.0,False
range,intermittent,37,2,local,49,87,43,False,False,0.7897732530254211,1.6169932310786832,10.591484062869469,False
range,intermittent,37,2,posterior,113,119,110,False,False,0.5598154530361903,1.5926926281349119,26.58771373944782,False
range,intermittent,37,2,fused,114,119,110,False,False,0.5598154530361903,1.5926926281349119,26.58771373944782,False
range,intermittent,37,2,target_local,1,65,1,False,False,0.7897732530254211,1.1125903149517047,3.8305324977034942,False
range,intermittent,37,2,target_posterior,1,93,1,False,False,0.5598154530361903,1.1146895045979637,3.903033735672688,False
range,intermittent,38,1,predicted,123,129,121,False,False,0.5542172985058285,1.7083686029186542,0.0,False
range,intermittent,38,1,local,116,121,113,False,False,0.18193445979812495,1.5201428158577417,26.232315593021326,False
range,intermittent,38,1,posterior,114,118,110,False,False,0.5297800057699175,2.8845803615664316,50.841852851246074,False
range,intermittent,38,1,fused,116,121,113,False,False,0.5297800057699175,18.475556424612005,69.47787588525688,False
range,intermittent,38,1,target_local,1,95,1,False,False,0.18193445979812495,1.1042797877127883,3.7854695007612325,False
range,intermittent,38,1,target_posterior,1,92,1,False,False,0.5297800057699175,1.1146909879777729,3.978295449143049,False
range,intermittent,38,2,predicted,113,119,110,False,False,0.5542172985058285,1.7083686029186542,0.0,False
range,intermittent,38,2,local,73,79,56,False,False,0.760748726527132,1.6155552958486796,9.184203542867397,False
range,intermittent,38,2,posterior,114,118,107,False,False,0.5297800057699175,3.762588442088779,28.63937702478583,False
range,intermittent,38,2,fused,116,121,111,False,False,0.5297800057699175,18.01546194710888,28.63937702478583,False
range,intermittent,38,2,target_local,1,50,1,False,False,0.760748726527132,1.1303110179935651,3.9030337356726896,False
range,intermittent,38,2,target_posterior,1,92,1,False,False,0.5297800057699175,1.1146909879777729,3.978295449143049,False
range,intermittent,39,1,predicted,124,128,120,False,False,0.5244822057122183,2.7673228658173556,0.0,False
range,intermittent,39,1,local,118,122,114,False,False,0.16232607389360354,1.4821363600095951,26.80670676518544,False
range,intermittent,39,1,posterior,116,121,113,False,False,0.49739891307451956,2.499533523096776,46.714755733239144,False
range,intermittent,39,1,fused,118,122,114,False,False,0.49739891307451956,2.499533523096776,46.714755733239144,False
range,intermittent,39,1,target_local,1,84,1,False,False,0.16232607389360354,1.132957277822832,3.8894277898012355,False
range,intermittent,39,1,target_posterior,1,84,1,False,False,0.49739891307451956,1.1315219670169552,4.078797971159247,False
range,intermittent,39,2,predicted,114,118,107,False,False,0.5244822057122183,3.762588442088779,0.0,False
range,intermittent,39,2,local,45,92,38,False,False,0.7387643977439557,3.762588442088779,10.28020958841006,False
range,intermittent,39,2,posterior,116,121,111,False,False,0.49739891307451956,4.947071190752489,26.806706765185396,False
range,intermittent,39,2,fused,118,122,111,False,False,0.49739891307451956,4.947071190752489,26.806706765185396,False
range,intermittent,39,2,target_local,1,67,1,False,False,0.7387643977439557,1.1286812092811442,3.978295449143049,False
range,intermittent,39,2,target_posterior,1,84,1,False,False,0.49739891307451956,1.1315219670169552,4.078797971159247,False
range,intermittent,40,1,predicted,126,131,123,False,False,0.49242492394377435,2.499533523096776,0.0,False
range,intermittent,40,1,local,119,125,116,False,False,0.13538522654987062,1.4779317859128596,26.186729914128392,False
range,intermittent,40,1,posterior,118,123,114,False,False,0.45536984643312606,1.4809885002898011,28.35688166833725,False
range,intermittent,40,1,fused,119,125,116,False,False,0.45536984643312606,5.618594915037438,43.426089039697175,False
range,intermittent,40,1,target_local,1,88,1,False,False,0.13538522654987062,1.1572548348113116,3.955771193104031,False
range,intermittent,40,1,target_posterior,1,90,1,False,False,0.45536984643312606,1.1533146288217,4.160848343473031,False
range,intermittent,40,2,predicted,116,121,111,False,False,0.49242492394377435,5.402305038274417,0.0,False
range,intermittent,40,2,local,74,60,39,False,False,0.7142346897325369,5.402305038274417,9.168935548612097,False
range,intermittent,40,2,posterior,118,123,113,False,False,0.45536984643312606,1.4809885002898011,28.35688166833725,False
range,intermittent,40,2,fused,119,125,114,False,False,0.45536984643312606,19.515101207058095,28.35688166833725,False
range,intermittent,40,2,target_local,1,37,1,False,False,0.7142346897325369,1.1461054647458648,4.078797971159247,False
range,intermittent,40,2,target_posterior,1,90,1,False,False,0.45536984643312606,1.1533146288217,4.160848343473031,False
range,intermittent,41,1,predicted,128,133,124,False,False,0.45081614796879477,1.527875157391874,0.0,False
range,intermittent,41,1,local,121,126,117,False,False,0.14153917355894896,1.4439843037430269,26.530026919619786,False
range,intermittent,41,1,posterior,117,122,113,False,False,0.4415628825882415,1.4683847886981654,26.530026919619743,False
range,intermittent,41,1,fused,121,126,117,False,False,0.4415628825882415,5.937956127891702,50.334769789432855,False
range,intermittent,41,1,target_local,1,96,1,False,False,0.14153917355894896,1.1019543702656311,3.79769204021928,False
range,intermittent,41,1,target_posterior,1,95,1,False,False,0.4415628825882415,1.1267046861886985,4.049671911598708,False
range,intermittent,41,2,predicted,118,123,113,False,False,0.45081614796879477,1.527875157391874,0.0,False
range,intermittent,41,2,local,45,81,30,False,False,0.6802175913274637,1.441571673152254,7.9375100394697,False
range,intermittent,41,2,posterior,117,122,112,False,False,0.4415628825882415,1.4683847886981654,26.530026919619743,False
range,intermittent,41,2,fused,121,126,116,False,False,0.4415628825882415,23.262510148846317,26.530026919619743,False
range,intermittent,41,2,target_local,1,55,1,False,False,0.6802175913274637,1.1692137635151467,4.160848343473031,False
range,intermittent,41,2,target_posterior,1,95,1,False,False,0.4415628825882415,1.1267046861886985,4.049671911598708,False
range,intermittent,42,1,predicted,127,132,123,False,False,0.4371472537623591,1.5086413805150767,0.0,False
range,intermittent,42,1,local,123,128,119,False,False,0.1230833794995958,1.4096854041605935,26.29925718976731,False
range,intermittent,42,1,posterior,122,127,118,False,False,0.41465252801118013,1.4183778228196582,26.299257189767307,False
range,intermittent,42,1,fused,123,128,119,False,False,0.41465252801118013,1.4183778228196582,26.299257189767307,False
range,intermittent,42,1,target_local,1,47,1,False,False,0.1230833794995958,1.132806887803881,3.890401283441401,False
range,intermittent,42,1,target_posterior,1,58,1,False,False,0.41465252801118013,1.1340581213954235,4.094452086125662,False
range,intermittent,42,2,predicted,117,122,112,False,False,0.4371472537623591,1.5086413805150767,0.0,False
range,intermittent,42,2,local,60,56,34,False,False,0.6681427269182909,1.429323764058008,8.250380447072532,False
range,intermittent,42,2,posterior,122,127,117,False,False,0.4146525280111818,1.4183778228196582,26.299257189767307,False
range,intermittent,42,2,fused,123,128,118,False,False,0.4146525280111818,1.4183778228196582,26.299257189767307,False
range,intermittent,42,2,target_local,1,37,1,False,False,0.6681427269182909,1.1363504973609322,4.049671911598708,False
range,intermittent,42,2,target_posterior,1,58,1,False,False,0.4146525280111818,1.1340581213954235,4.094452086125662,False
range,intermittent,43,1,predicted,132,137,128,False,False,0.4105060027310684,1.4614596670085436,0.0,False
range,intermittent,43,1,local,124,131,121,False,False,0.11211345884699131,1.364264373810566,27.2161054850678,False
range,intermittent,43,1,posterior,120,129,117,False,False,0.3893050779703823,1.3935509730760975,27.216105485067807,False
range,intermittent,43,1,fused,124,131,121,False,False,0.3893050779703823,11.951733851020862,184.99178256135335,False
range,intermittent,43,1,target_local,1,92,1,False,False,0.11211345884699131,1.1418779827490066,3.869877357260229,False
range,intermittent,43,1,target_posterior,1,92,1,False,False,0.3893050779703823,1.142914598887406,4.089099771998439,False
range,intermittent,43,2,predicted,122,127,117,False,False,0.4105060027310701,1.4614596670085436,0.0,False
range,intermittent,43,2,local,36,74,31,False,False,0.6443357327842646,1.4376009553665634,8.336147313830793,False
range,intermittent,43,2,posterior,120,129,116,False,False,0.3893050779703823,1.3935509730760975,27.216105485067807,False
range,intermittent,43,2,fused,124,131,119,False,False,0.3893050779703823,15.080627061077786,27.216105485067807,False
range,intermittent,43,2,target_local,1,46,1,False,False,0.6443357327842646,1.1432926407616102,4.094452086125662,False
range,intermittent,43,2,target_posterior,1,92,1,False,False,0.3893050779703823,1.142914598887406,4.089099771998439,False
range,intermittent,44,1,predicted,130,139,127,False,False,0.38541202719067846,1.413711232358125,0.0,False
range,intermittent,44,1,local,127,135,124,False,False,0.10423164150151298,1.3519730395461795,25.508404726954794,False
range,intermittent,44,1,posterior,126,134,123,False,False,0.368127066823562,1.366552853357624,26.698958105007335,False
range,intermittent,44,1,fused,127,135,124,False,False,0.368127066823562,1.366552853357624,26.698958105007335,False
range,intermittent,44,1,target_local,1,101,1,False,False,0.10423164150151298,1.0991124863632211,3.8331657865258073,False
range,intermittent,44,1,target_posterior,1,101,1,False,False,0.368127066823562,1.1191074947333743,4.064208047329814,False
range,intermittent,44,2,predicted,121,130,117,False,False,0.38541202719067846,1.413711232358125,0.0,False
range,intermittent,44,2,local,69,68,46,False,False,0.6209026814157665,1.36241979164015,5.329623026550474,False
range,intermittent,44,2,posterior,69,68,46,False,False,0.6209026814157665,1.36241979164015,5.329623026550474,False
range,intermittent,44,2,target_local,1,49,1,False,False,0.6209026814157665,1.1525479612416385,4.089099771998439,False
range,intermittent,44,2,target_posterior,1,49,1,False,False,0.6209026814157665,1.1525479612416385,4.089099771998439,False
range,intermittent,45,1,predicted,137,145,134,False,False,0.36444579615532635,1.4114791520644485,0.0,False
range,intermittent,45,1,local,130,139,127,False,False,0.0974269935370149,1.32333199311162,25.41044806791132,False
range,intermittent,45,1,posterior,130,139,127,False,False,0.4935571824179751,1.3233319931116259,44.89402239103927,False
range,intermittent,45,1,fused,130,139,127,False,False,0.4935571824179751,1.3233319931116259,44.89402239103927,False
range,intermittent,45,1,target_local,1,71,1,False,False,0.0974269935370149,1.0530501757032993,3.762375236252897,False
range,intermittent,45,1,target_posterior,1,71,1,False,False,0.4935571824179751,1.0859126788782607,4.155495168735097,False
range,intermittent,45,2,predicted,69,68,46,False,False,0.6146936546016089,1.3797705396044018,0.0,False
range,intermittent,45,2,local,11,12,10,False,False,0.7680031912429759,1.162181323595871,4.089099771998439,False
range,intermittent,45,2,posterior,130,139,125,False,False,0.4935571824179751,1.3233319931116259,25.410448067911325,False
range,intermittent,45,2,fused,130,139,125,False,False,0.4935571824179751,1.3233319931116259,25.410448067911325,False
range,intermittent,45,2,target_local,1,1,1,True,False,0.7680031912429759,1.162181323595871,4.089099771998439,False
range,intermittent,45,2,target_posterior,1,71,1,False,False,0.4935571824179751,1.0859126788782607,4.155495168735097,False
range,intermittent,46,1,predicted,140,149,137,False,False,0.4886216105937954,1.3800166930451185,0.0,False
range,intermittent,46,1,local,132,142,129,False,False,0.17841388859719898,1.338211785321589,26.78148916400378,False
range,intermittent,46,1,posterior,129,139,126,False,False,0.49489070588200385,1.3493250389490252,26.781489164003784,False
range,intermittent,46,1,fused,132,142,129,False,False,0.49489070588200385,6.912839921543721,52.55447620350637,False
range,intermittent,46,1,target_local,1,45,1,False,False,0.17841388859719898,1.08065044054606,3.7853947489262705,False
range,intermittent,46,1,target_posterior,1,39,1,False,False,0.49489070588200385,1.0824442632074018,4.056868615114775,False
range,intermittent,46,2,predicted,130,139,125,False,False,0.4886216105937954,1.3800166930451185,0.0,False
range,intermittent,46,2,local,84,114,75,False,False,0.6880775376934786,1.3520725536789167,7.843840750060883,False
range,intermittent,46,2,posterior,129,139,125,False,False,0.49489070588200385,1.3493250389490252,26.781489164003784,False
range,intermittent,46,2,fused,132,142,127,False,False,0.49489070588200385,1.3493250389490252,26.781489164003784,False
range,intermittent,46,2,target_local,1,23,1,False,False,0.6880775376934786,1.084908506576236,4.155495168735099,False
range,intermittent,46,2,target_posterior,1,39,1,False,False,0.49489070588200385,1.0824442632074018,4.056868615114775,False
range,intermittent,47,1,predicted,139,149,136,False,False,0.4899417988231838,1.3958541707086947,0.0,False
range,intermittent,47,1,local,134,144,131,False,False,0.15341343174024225,1.3195908942522458,24.923578524546443,False
range,intermittent,47,1,posterior,134,144,131,False,False,0.4717976873992,1.3469832213878394,24.923578524546443,False
range,intermittent,47,1,fused,134,144,131,False,False,0.4717976873992,1.3469832213878394,24.923578524546443,False
range,intermittent,47,1,target_local,1,67,1,False,False,0.15341343174024225,1.129571260016811,3.7678746703011683,False
range,intermittent,47,1,target_posterior,1,69,1,False,False,0.4717976873992,1.1119974185481665,4.00319936881769,False
range,intermittent,47,2,predicted,129,139,125,False,False,0.4899417988231838,1.3958541707086947,0.0,False
