dataset,cohort,split,sequence,scene,recording,geometry,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_gaussian_evidence_fixed_025,108,2.862538778614496,5.594291523328779,2.1763655789465037,9.333333333333334,36.666666666666664,0.5833333333333334
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_gaussian_evidence_fixedx_000,108,2.677874959220321,5.251562563587608,2.1712576524325193,10.0,32.666666666666664,0.5555555555555556
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_gaussian_evidence_guarded_scalar,108,2.5468276558994796,5.017686740458306,2.1824864721652806,8.666666666666666,31.333333333333332,0.5185185185185185
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_gaussian_evidence_no_curvature,108,2.589283820438389,5.092254148595652,2.215120120317881,8.666666666666666,32.0,0.5277777777777778
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_gaussian_evidence_projected_space,108,2.603180866504538,5.124378582735789,2.2115803405475387,8.666666666666666,32.666666666666664,0.5370370370370371
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_lineage,108,2.6778752455061947,5.2515632954919225,2.1712638489819587,10.0,32.666666666666664,0.5555555555555556
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_asymmetric,104,9.758291037189922,17.700227937800573,0.17067025023133817,324.34615384615387,34.61538461538461,4.024038461538462
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_er,104,9.731606781771788,17.823405067637342,0.16132153777281608,320.53846153846155,43.26923076923077,3.8509615384615383
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_gaussian_evidence,104,9.739305774485873,17.6462129574126,0.15794841345814614,322.61538461538464,33.92307692307692,4.009615384615385
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_gaussian_evidence_fixedx_000,104,9.77987470057977,17.718868336297273,0.16016067073223528,325.38461538461536,33.92307692307692,4.048076923076923
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_gaussian_evidence_guarded_scalar,104,9.75113324072328,17.684230128272922,0.17106753915830414,323.65384615384613,34.61538461538461,4.014423076923077
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_gaussian_evidence_no_curvature,104,9.73930575279579,17.64621286487334,0.15794366723029377,322.61538461538464,33.92307692307692,4.009615384615385
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_gaussian_evidence_projected_space,104,9.73930575996778,17.646212895989898,0.15794521309172838,322.61538461538464,33.92307692307692,4.009615384615385
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,intermittent,marked_lineage,104,9.765207076609762,17.723501571897998,0.15598311468474674,321.5769230769231,36.0,3.9663461538461537
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_asymmetric,104,9.77248250144017,17.70377635793755,0.14394906539878083,324.6923076923077,33.92307692307692,4.038461538461538
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_er,104,9.597237725817807,17.630295654114615,0.1557665220694999,313.61538461538464,42.23076923076923,3.769230769230769
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_gaussian_evidence,104,9.740904935709999,17.648265488785857,0.13394818308298637,322.61538461538464,33.92307692307692,4.009615384615385
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_gaussian_evidence_fixedx_000,104,9.83419992262437,17.795193292094936,0.13130889561765888,327.46153846153845,33.92307692307692,4.076923076923077
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_gaussian_evidence_guarded_scalar,104,9.766513077589225,17.690535733366655,0.14385932416834077,324.0,33.92307692307692,4.028846153846154
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_gaussian_evidence_no_curvature,104,9.748063213278463,17.664264650915666,0.13358403058448012,323.3076923076923,33.92307692307692,4.019230769230769
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_gaussian_evidence_projected_space,104,9.740904934264794,17.648265482529496,0.1339478622292084,322.61538461538464,33.92307692307692,4.009615384615385
v2x,external,v2x_val,0000,2023-03-17-16-03-02_11_1,2023-03-17,disjoint_supports,reliable,marked_lineage,104,9.680246574879419,17.58149162178963,0.14274679487955008,316.38461538461536,36.0,3.894230769230769
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_asymmetric,131,9.773525905517731,26.849921027857512,7.702198180777631,704.3358778625955,12.916030534351146,9.603053435114504
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_er,131,9.540430307821465,26.22392476076589,9.21857031691706,670.5343511450382,12.641221374045802,9.13740458015267
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_gaussian_evidence,131,9.741793423745936,26.752205391287944,7.60684574321997,700.2137404580153,12.091603053435115,9.557251908396946
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_gaussian_evidence_fixedx_000,131,9.715209803400176,26.67540327426136,6.8191187886002576,696.0916030534352,12.641221374045802,9.492366412213741
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_gaussian_evidence_guarded_scalar,131,9.751516563049725,26.80357032234922,8.155579940595493,701.0381679389313,13.19083969465649,9.553435114503817
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_gaussian_evidence_no_curvature,131,9.76695032855092,26.816022658787624,6.938680504074886,704.3358778625955,12.091603053435115,9.614503816793894
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_gaussian_evidence_projected_space,131,9.738142446309851,26.742205721764105,7.60672323260706,699.6641221374045,12.091603053435115,9.549618320610687
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,intermittent,marked_lineage,131,9.64387061501875,26.469982744239612,7.768227095653928,684.2748091603054,12.091603053435115,9.335877862595419
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_asymmetric,131,9.997347673869443,27.44355435013017,6.176223701714442,739.7862595419847,12.091603053435115,10.106870229007633
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_er,131,9.46298471079408,25.991483011756106,8.89613313417494,658.4427480916031,12.091603053435115,8.977099236641221
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_gaussian_evidence,131,9.9873209850388,27.421463127952922,6.603758054843298,738.1374045801526,12.091603053435115,10.083969465648854
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_gaussian_evidence_fixedx_000,131,9.622459141758679,26.396246473265666,5.742445465199738,682.0763358778626,12.091603053435115,9.305343511450381
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_gaussian_evidence_guarded_scalar,131,10.002815269282834,27.462046182899346,6.738437076548313,739.7862595419847,12.091603053435115,10.106870229007633
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_gaussian_evidence_no_curvature,131,9.988614249499745,27.42146357533288,6.189436268688755,738.6870229007634,12.091603053435115,10.091603053435115
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_gaussian_evidence_projected_space,131,9.987319105628387,27.421452930023122,6.603268699336671,738.1374045801526,12.091603053435115,10.083969465648854
v2x,external,v2x_val,0001,2023-03-17-16-10-12_1_1,2023-03-17,overlapping_supports,reliable,marked_lineage,131,9.512977168819493,26.092640685758653,6.2606180342406805,665.0381679389313,12.091603053435115,9.068702290076336
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_asymmetric,140,8.983008814953234,22.956042352831485,98.86479584302889,220.88571428571427,215.22857142857143,2.0
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_er,140,8.85054573751139,22.282256490593525,95.84877023503047,215.74285714285713,193.37142857142857,2.0107142857142857
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence,140,8.91465556433913,23.01200610594203,101.79952363083325,209.82857142857142,226.8,1.9928571428571429
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_fixedx_000,140,8.951800982077303,22.643457072164313,98.85018684651295,217.8,205.97142857142856,2.192857142857143
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_guarded_scalar,140,9.036105647090228,23.31796347201447,94.96417039119018,215.74285714285713,242.22857142857143,2.3464285714285715
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_no_curvature,140,9.135241960289198,23.340825131040784,99.18508982507858,235.02857142857144,220.37142857142857,1.9892857142857143
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_projected_space,140,8.919199555388362,23.0220534805424,101.62685774404709,210.0857142857143,227.05714285714285,2.0
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,intermittent,marked_lineage,140,8.90387749897054,22.463874502534036,99.35154955205095,214.45714285714286,200.31428571428572,2.1607142857142856
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_asymmetric,140,8.80019951036692,22.016206769909086,110.1383048996897,220.62857142857143,159.94285714285715,1.6
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_er,140,9.04993323962078,23.03819263173498,104.80616849536304,212.4,221.14285714285714,2.392857142857143
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence,140,9.143681433383385,23.79752746403247,116.77018146860557,208.28571428571428,252.5142857142857,2.4571428571428573
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_fixedx_000,140,9.090553084141419,23.052786001028696,108.16337958556775,216.0,214.97142857142856,2.357142857142857
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_guarded_scalar,140,9.312559872432331,24.27162191666868,112.54385026850852,220.62857142857143,266.4,2.65
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_no_curvature,140,8.867190020833863,22.135121432695534,72.5481969723328,239.14285714285714,184.11428571428573,1.7642857142857142
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_projected_space,140,9.136613396280229,23.784907582335258,116.78063991306801,207.77142857142857,252.5142857142857,2.45
v2x,external,v2x_val,0002,2023-04-04-15-43-17_15_0,2023-04-04,overlapping_supports,reliable,marked_lineage,140,9.038455596971394,22.95975833831666,106.41917071969642,212.4,216.0,2.3642857142857143
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_asymmetric,128,8.301726618730218,18.28333026707368,6.084842857560504,351.5625,37.6875,4.9921875
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_er,128,8.112450285886045,17.96101054135726,6.229733632345882,325.40625,45.0,4.60546875
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence,128,7.886619566433642,17.497680602779532,3.6951141573848103,323.4375,36.84375,4.57421875
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_fixedx_000,128,7.789851530731806,17.30309886197333,3.936366333344714,327.375,30.9375,4.578125
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_guarded_scalar,128,7.84675689712303,17.431300414253,3.752309502153148,326.8125,34.875,4.609375
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_no_curvature,128,8.118126098475598,17.830594681843362,3.8544776720208045,330.1875,39.65625,4.70703125
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_gaussian_evidence_projected_space,128,7.884777271476692,17.49312360333972,3.703132187182922,323.15625,36.84375,4.5703125
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,intermittent,marked_lineage,128,7.738158746597556,17.105404462558468,3.99962123916608,315.84375,35.15625,4.390625
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_asymmetric,128,8.511036401011104,19.151484660587787,6.875688970633103,384.75,32.0625,5.1640625
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_er,128,8.648779694754111,19.384007458142012,4.363416486719353,361.125,47.8125,4.9296875
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence,128,7.771028817956946,17.503629115057407,1.504149863595957,339.1875,31.5,4.6484375
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_fixedx_000,128,8.27743744970015,18.527213106190054,2.7251501048071334,369.5625,27.5625,4.953125
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_guarded_scalar,128,7.688492554339857,17.58037706676848,2.821905192294742,344.8125,29.8125,4.734375
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_no_curvature,128,7.874769753905077,17.80853372102384,1.8741995110311063,356.0625,30.375,4.8671875
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_gaussian_evidence_projected_space,128,7.78385060879457,17.533175981556408,2.362374591741594,340.3125,30.9375,4.671875
v2x,external,v2x_val,0003,2023-04-04-16-01-17_33_0,2023-04-04,overlapping_supports,reliable,marked_lineage,128,8.08950136216708,18.06706145335257,2.322746572661343,337.5,37.6875,4.5859375
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_asymmetric,116,5.4086870464432,4.789231466337105,2.4814127645642845,45.62068965517241,0.0,0.6336206896551724
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_er,116,5.428488514245805,4.8526004597402865,4.334071514389374,45.0,0.0,0.625
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_gaussian_evidence,116,5.408607824781972,4.789067133154587,2.4788578778733963,45.62068965517241,0.0,0.6336206896551724
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_gaussian_evidence_fixedx_000,116,5.462022770189398,4.849650593523529,2.7658674756022292,46.55172413793103,0.0,0.646551724137931
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_gaussian_evidence_guarded_scalar,116,5.40868713350319,4.7892316400658155,2.481415726232164,45.62068965517241,0.0,0.6336206896551724
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_gaussian_evidence_no_curvature,116,5.438845526796313,4.819243288417292,2.4767663790778682,46.241379310344826,0.0,0.6422413793103449
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_gaussian_evidence_projected_space,116,5.408608073871435,4.789067630536541,2.478866345922729,45.62068965517241,0.0,0.6336206896551724
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,intermittent,marked_lineage,116,5.410649889088289,4.806607379889479,3.0978564674439215,45.310344827586206,0.0,0.6293103448275862
v2x,external,v2x_val,0004,2023-04-05-16-09-26_6_1,2023-04-05,disjoint_supports,reliable,marked_asymmetric,116,5.4339635368898636,4.818001474711474,0.8184303174925218,49.03448275862069,0.0,0.6810344827586207
