condition,arm,frame,robot,delivered,phase,pool,output_match,all_components,active_components,near_components,near_active_components,strongest_near_r,strongest_birth_time,strongest_birth_location
intermittent,marked_lineage_constant,98,2,False,97_122,local,False,19,19,1,1,0.6329247696296206,3,100004
intermittent,marked_lineage_constant,99,1,False,97_122,local,True,31,31,1,1,0.9996727094657684,3,100004
intermittent,marked_lineage_constant,99,2,False,97_122,local,False,20,20,1,1,0.23817503341333768,3,100004
intermittent,marked_lineage_constant,100,1,False,97_122,local,True,35,35,1,1,0.9996888534776973,3,100004
intermittent,marked_lineage_constant,100,2,False,97_122,local,False,19,19,1,1,0.05436002767080358,3,100004
intermittent,marked_lineage_constant,101,1,False,97_122,local,True,37,37,1,1,0.9994310383178109,3,100004
intermittent,marked_lineage_constant,101,2,False,97_122,local,False,20,20,1,1,0.010485637293549845,3,100004
intermittent,marked_lineage_constant,102,1,False,97_122,local,True,38,38,3,3,0.9986470354728786,3,100004
intermittent,marked_lineage_constant,102,2,False,97_122,local,False,21,21,1,1,0.0019505058275048918,3,100004
intermittent,marked_lineage_constant,103,1,False,97_122,local,True,40,40,1,1,0.9996975864055786,3,100004
intermittent,marked_lineage_constant,103,2,False,97_122,local,False,18,18,0,0,,,
intermittent,marked_lineage_constant,104,1,False,97_122,local,True,43,43,2,2,0.9988616085878032,3,100004
intermittent,marked_lineage_constant,104,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_lineage_constant,105,1,False,97_122,local,True,35,35,2,2,0.9990168415971916,3,100004
intermittent,marked_lineage_constant,105,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage_constant,106,1,False,97_122,local,True,27,27,2,2,0.9990333449398672,3,100004
intermittent,marked_lineage_constant,106,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage_constant,107,1,False,97_122,local,True,29,29,1,1,0.9996107736066251,3,100004
intermittent,marked_lineage_constant,107,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage_constant,108,1,False,97_122,local,True,31,31,2,2,0.9991082472551972,3,100004
intermittent,marked_lineage_constant,108,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage_constant,109,1,False,97_122,local,True,34,34,2,2,0.9991841118598306,3,100004
intermittent,marked_lineage_constant,109,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage_constant,110,1,False,97_122,local,True,31,31,3,3,0.999216586039879,3,100004
intermittent,marked_lineage_constant,110,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage_constant,111,1,False,97_122,local,True,27,27,2,2,0.9993034785969064,3,100004
intermittent,marked_lineage_constant,111,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_lineage_constant,112,1,False,97_122,local,True,28,28,2,2,0.9990265543653806,3,100004
intermittent,marked_lineage_constant,112,2,False,97_122,local,False,17,17,0,0,,,
intermittent,marked_lineage_constant,113,1,False,97_122,local,True,30,30,2,2,0.9993855068458707,3,100004
intermittent,marked_lineage_constant,113,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_lineage_constant,114,1,False,97_122,local,True,30,30,2,2,0.9995410956005852,3,100004
intermittent,marked_lineage_constant,114,2,False,97_122,local,False,22,22,0,0,,,
intermittent,marked_lineage_constant,115,1,False,97_122,local,True,23,23,2,2,0.999253666717184,3,100004
intermittent,marked_lineage_constant,115,2,False,97_122,local,False,25,25,0,0,,,
intermittent,marked_lineage_constant,116,1,False,97_122,local,True,21,21,2,2,0.9987970109951072,3,100004
intermittent,marked_lineage_constant,116,2,False,97_122,local,False,27,27,0,0,,,
intermittent,marked_lineage_constant,117,1,False,97_122,local,True,20,20,2,2,0.9994468176631566,3,100004
intermittent,marked_lineage_constant,117,2,False,97_122,local,False,23,23,0,0,,,
intermittent,marked_lineage_constant,118,1,False,97_122,local,True,20,20,2,2,0.9977321961466,3,100004
intermittent,marked_lineage_constant,118,2,False,97_122,local,False,21,21,0,0,,,
intermittent,marked_lineage_constant,119,1,False,97_122,local,True,20,20,2,2,0.9963706213604672,3,100004
intermittent,marked_lineage_constant,119,2,False,97_122,local,False,20,20,0,0,,,
intermittent,marked_lineage_constant,120,1,False,97_122,local,True,19,19,2,2,0.9993646454955172,3,100004
intermittent,marked_lineage_constant,120,2,False,97_122,local,False,21,21,0,0,,,
intermittent,marked_lineage_constant,121,1,False,97_122,local,True,21,21,2,2,0.9991775879363654,3,100004
intermittent,marked_lineage_constant,121,2,False,97_122,local,False,24,24,0,0,,,
intermittent,marked_lineage_constant,122,1,False,97_122,local,True,23,23,2,2,0.9462999192892607,3,100004
intermittent,marked_lineage_constant,122,2,False,97_122,local,False,24,24,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar_constant,53,1,False,53_96,local,True,131,131,2,2,0.9902660807521065,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,53,2,True,53_96,fused,True,131,126,2,2,0.8274121490330446,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,54,1,True,53_96,fused,True,128,126,2,2,0.9338282107819265,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,54,2,True,53_96,fused,True,128,126,2,2,0.9338282107819265,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,55,1,True,53_96,fused,True,130,130,2,2,0.9388012889337511,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,55,2,True,53_96,fused,True,130,130,2,2,0.9388012889337511,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,56,1,True,53_96,fused,True,129,125,2,2,0.9457181266950893,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,56,2,True,53_96,fused,True,129,125,2,2,0.9457181266950887,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,57,1,False,53_96,local,True,130,130,2,2,0.9975516939492775,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,57,2,True,53_96,fused,True,130,127,2,2,0.9457710508056107,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,58,1,False,53_96,local,True,129,129,2,2,0.9993817456271614,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,58,2,True,53_96,fused,True,129,127,2,2,0.9711056978430026,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,59,1,True,53_96,fused,True,130,130,2,2,0.9757040499966723,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,59,2,True,53_96,fused,True,130,130,2,2,0.975704049996672,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,60,1,True,53_96,fused,True,132,131,2,2,0.9762459607134244,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,60,2,True,53_96,fused,True,132,131,2,2,0.9762459607134244,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,61,1,True,53_96,fused,True,129,126,2,2,0.9690188215956738,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,61,2,True,53_96,fused,True,129,126,2,2,0.9690188215956738,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,62,1,True,53_96,fused,True,126,123,2,2,0.9652450351455982,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,62,2,True,53_96,fused,True,126,123,2,2,0.9652450351455977,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,63,1,True,53_96,fused,True,127,124,2,2,0.9649491045325945,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,63,2,True,53_96,fused,True,127,124,2,2,0.9649491045325945,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,64,1,True,53_96,fused,True,131,131,2,2,0.9579470424183394,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,64,2,True,53_96,fused,True,131,131,2,2,0.9579470424183396,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,65,1,True,53_96,fused,True,134,132,2,2,0.9496043591153859,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,65,2,False,53_96,local,True,26,26,1,1,0.7738609690375384,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,66,1,True,53_96,fused,True,138,135,2,2,0.8801652478667371,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,66,2,True,53_96,fused,True,138,135,2,2,0.880165247866738,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,67,1,False,53_96,local,True,136,136,2,2,0.9910719338804942,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,67,2,True,53_96,fused,True,141,137,2,2,0.8598090909078858,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,68,1,False,53_96,local,True,130,130,2,2,0.998718271055076,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,68,2,True,53_96,fused,True,139,139,2,2,0.9352653734748394,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,69,1,True,53_96,fused,True,141,141,2,2,0.9625129246378851,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,69,2,True,53_96,fused,True,141,141,2,2,0.9625129246378844,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,70,1,True,53_96,fused,True,143,141,2,2,0.955504811236199,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,70,2,True,53_96,fused,True,143,141,2,2,0.955504811236199,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,71,1,True,53_96,fused,True,148,146,2,2,0.9493385704024837,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,71,2,True,53_96,fused,True,148,146,2,2,0.9493385704024837,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,72,1,True,53_96,fused,True,149,147,1,1,0.9499447852777662,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,72,2,True,53_96,fused,True,149,147,1,1,0.9499447852777662,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,73,1,True,53_96,fused,True,149,146,2,2,0.926832688732653,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,73,2,True,53_96,fused,True,149,146,2,2,0.926832688732653,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,74,1,True,53_96,fused,True,154,154,2,2,0.9148240783961153,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,74,2,True,53_96,fused,True,154,154,2,2,0.9148240783961153,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,75,1,True,53_96,fused,True,156,152,1,1,0.8928775578179214,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,75,2,True,53_96,fused,True,156,152,1,1,0.8928775578179222,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,76,1,True,53_96,fused,True,159,156,2,2,0.8758792714741398,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,76,2,True,53_96,fused,True,159,156,2,2,0.8758792714741398,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,77,1,True,53_96,fused,True,156,142,1,1,0.848456993131853,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,77,2,True,53_96,fused,True,156,142,1,1,0.8484569931318522,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,78,1,True,53_96,fused,True,146,144,2,2,0.8249365750583625,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,78,2,True,53_96,fused,True,146,144,2,2,0.8249365750583625,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,79,1,True,53_96,fused,True,147,141,2,2,0.8141218291028061,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,79,2,True,53_96,fused,True,147,141,2,2,0.8141218291028071,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,80,1,True,53_96,fused,True,147,143,2,2,0.7501841258915888,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,80,2,True,53_96,fused,True,147,143,2,2,0.7501841258915888,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,81,1,True,53_96,fused,True,146,143,2,2,0.7128421688558211,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,81,2,True,53_96,fused,True,146,143,2,2,0.7128421688558211,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,82,1,True,53_96,fused,True,140,134,1,1,0.6671037346233643,3,100004
intermittent,marked_gaussian_evidence_guarded_scalar_constant,82,2,True,53_96,fused,True,140,134,1,1,0.6671037346233643,3,100004
