frame,robot,phase,total_count,near_count,near_sum_r,near_max_r,near_birth_labels,near_labels_from_first_three_frames,near_label_age_sum,ancestry_roots,ancestry_memberships,repeated_roots,labels_with_shared_roots,pairs_with_shared_roots,maximum_root_multiplicity,condition,backend
141,2,posterior,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
142,1,local,262,238,1.1387993602517366,0.005080552832079459,1,5,23126,239,239,0,0,0,1,intermittent,Guarded Scalar
142,2,local,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
142,1,posterior,262,238,1.1387993602517366,0.005080552832079459,1,5,23126,239,239,0,0,0,1,intermittent,Guarded Scalar
142,2,posterior,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
143,1,local,261,237,1.0673227298388832,0.004767875137575371,1,5,23360,238,238,0,0,0,1,intermittent,Guarded Scalar
143,2,local,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
143,1,posterior,261,237,1.0673227298388832,0.004767875137575371,1,5,23360,238,238,0,0,0,1,intermittent,Guarded Scalar
143,2,posterior,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
144,1,local,263,236,1.4609059240751983,0.006539539206858782,0,5,23596,237,237,0,0,0,1,intermittent,Guarded Scalar
144,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
144,1,posterior,263,236,1.4609059240751983,0.006539539206858782,0,5,23596,237,237,0,0,0,1,intermittent,Guarded Scalar
144,2,posterior,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
145,1,local,264,237,1.8383842178613454,0.008209531472357864,1,5,23832,238,238,0,0,0,1,intermittent,Guarded Scalar
145,2,local,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
145,1,posterior,263,237,0.6605820914699111,0.0028702396214781833,1,5,23832,238,238,0,0,0,1,intermittent,Guarded Scalar
145,2,posterior,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
146,1,local,269,238,1.7394616310553879,0.007543360748387358,1,5,24069,239,239,0,0,0,1,intermittent,Guarded Scalar
146,2,local,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
146,1,posterior,264,238,0.643941755673034,0.0027507280235773463,1,5,24069,239,239,0,0,0,1,intermittent,Guarded Scalar
146,2,posterior,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
147,1,local,272,243,0.9695287989948009,0.004616610624092998,2,5,24313,244,244,0,0,0,1,intermittent,Guarded Scalar
147,2,local,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
147,1,posterior,272,243,0.9695287989948009,0.004616610624092998,2,5,24313,244,244,0,0,0,1,intermittent,Guarded Scalar
147,2,posterior,268,242,0.483556008845612,0.002150051802593611,2,5,24310,243,243,0,0,0,1,intermittent,Guarded Scalar
148,1,local,278,242,1.6015255433946765,0.006818101595301019,1,5,24553,243,243,0,0,0,1,intermittent,Guarded Scalar
148,2,local,269,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
148,1,posterior,272,237,0.8147188444536295,0.00348383820366029,0,5,24544,238,238,0,0,0,1,intermittent,Guarded Scalar
148,2,posterior,272,237,0.8147188444536307,0.00348383820366029,0,5,24544,238,238,0,0,0,1,intermittent,Guarded Scalar
149,1,local,277,238,1.7256280122947878,0.00735880679092662,1,5,24781,239,239,0,0,0,1,intermittent,Guarded Scalar
149,2,local,268,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
149,1,posterior,274,2,0.003793695558699209,0.0023605637246158205,1,0,5,2,2,0,0,0,1,intermittent,Guarded Scalar
149,2,posterior,274,2,0.003793695558699209,0.0023605637246158205,1,0,5,2,2,0,0,0,1,intermittent,Guarded Scalar
150,1,local,278,9,0.04394744519079821,0.009369225208864298,2,0,18,11,11,0,0,0,1,intermittent,Guarded Scalar
150,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
150,1,posterior,270,8,0.016431856346970017,0.003067460356881686,1,0,18,10,10,0,0,0,1,intermittent,Guarded Scalar
150,2,posterior,270,8,0.016431856346970017,0.003067460356881686,1,0,18,10,10,0,0,0,1,intermittent,Guarded Scalar
151,1,local,283,252,1.7717202228927416,0.007295530472832901,2,5,25305,255,255,0,0,0,1,intermittent,Guarded Scalar
151,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
151,1,posterior,282,252,0.6667395502724257,0.0027049507881541663,2,5,25305,255,255,0,0,0,1,intermittent,Guarded Scalar
151,2,posterior,282,252,0.6667395502724257,0.0027049507881541663,2,5,25305,255,255,0,0,0,1,intermittent,Guarded Scalar
152,1,local,289,254,1.652691174332847,0.006760586134047101,1,5,25558,257,257,0,0,0,1,intermittent,Guarded Scalar
152,2,local,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
152,1,posterior,283,254,0.6464553523638977,0.002603456450779147,1,5,25558,257,257,0,0,0,1,intermittent,Guarded Scalar
152,2,posterior,283,254,0.6464553523638977,0.002603456450779147,1,5,25558,257,257,0,0,0,1,intermittent,Guarded Scalar
153,1,local,296,256,1.7617225282283129,0.007352531227112061,1,5,25813,259,259,0,0,0,1,intermittent,Guarded Scalar
153,2,local,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
153,1,posterior,293,256,0.6702466364306712,0.002715546375593992,1,5,25813,259,259,0,0,0,1,intermittent,Guarded Scalar
153,2,posterior,293,256,0.6702466364306712,0.002715546375593992,1,5,25813,259,259,0,0,0,1,intermittent,Guarded Scalar
154,1,local,300,259,1.037735378482852,0.007197025121335404,2,5,26070,262,262,0,0,0,1,intermittent,Guarded Scalar
154,2,local,285,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
154,1,posterior,281,250,0.35581627591189857,0.0026865436986745228,1,5,26045,252,252,0,0,0,1,intermittent,Guarded Scalar
154,2,posterior,281,250,0.35581627591189846,0.0026865436986745228,1,5,26045,252,252,0,0,0,1,intermittent,Guarded Scalar
155,1,local,291,251,0.8339414895927401,0.01214544580320589,1,5,26295,253,253,0,0,0,1,intermittent,Guarded Scalar
155,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
155,1,posterior,286,251,0.4560473198514349,0.0034958805208191593,1,5,26295,253,253,0,0,0,1,intermittent,Guarded Scalar
155,2,posterior,286,251,0.4560473198514349,0.0034958805208191593,1,5,26295,253,253,0,0,0,1,intermittent,Guarded Scalar
156,1,local,293,251,1.3041556776168872,0.008729664884255042,0,5,26546,253,253,0,0,0,1,intermittent,Guarded Scalar
156,2,local,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
156,1,posterior,286,251,0.5721294182659236,0.00296027766370683,0,5,26546,253,253,0,0,0,1,intermittent,Guarded Scalar
156,2,posterior,286,251,0.5721294182659236,0.00296027766370683,0,5,26546,253,253,0,0,0,1,intermittent,Guarded Scalar
157,1,local,297,254,0.983901459263151,0.006267441353759532,2,5,26798,256,256,0,0,0,1,intermittent,Guarded Scalar
157,2,local,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
157,1,posterior,294,254,0.4992003684649865,0.002506327303231571,2,5,26798,256,256,0,0,0,1,intermittent,Guarded Scalar
157,2,posterior,294,254,0.4992003684649865,0.002506327303231571,2,5,26798,256,256,0,0,0,1,intermittent,Guarded Scalar
158,1,local,299,249,1.2756209916910386,0.005977101278261803,0,5,27041,251,251,0,0,0,1,intermittent,Guarded Scalar
158,2,local,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
158,1,posterior,291,249,0.5638914559968661,0.0024473731173494133,0,5,27041,251,251,0,0,0,1,intermittent,Guarded Scalar
158,2,posterior,291,249,0.5638914559968661,0.0024473731173494133,0,5,27041,251,251,0,0,0,1,intermittent,Guarded Scalar
159,1,local,294,253,1.0261130550538171,0.004959003819692802,2,5,27296,255,255,0,0,0,1,intermittent,Guarded Scalar
159,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
159,1,posterior,294,253,0.5092115050232762,0.002228563725346701,2,5,27296,255,255,0,0,0,1,intermittent,Guarded Scalar
159,2,posterior,294,253,0.5092115050232762,0.002228563725346701,2,5,27296,255,255,0,0,0,1,intermittent,Guarded Scalar
160,1,local,293,251,0.992313594756599,0.00452332471497097,1,5,27545,253,253,0,0,0,1,intermittent,Guarded Scalar
160,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
160,1,posterior,285,251,0.4989634109914406,0.002128165306275017,1,5,27545,253,253,0,0,0,1,intermittent,Guarded Scalar
160,2,posterior,285,251,0.4989634109914406,0.002128165306275017,1,5,27545,253,253,0,0,0,1,intermittent,Guarded Scalar
161,1,local,296,250,1.1449887998794237,0.005077965903580841,0,5,27795,252,252,0,0,0,1,intermittent,Guarded Scalar
161,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
161,1,posterior,294,250,0.5352665324168389,0.0022552105265306877,0,5,27795,252,252,0,0,0,1,intermittent,Guarded Scalar
161,2,posterior,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
162,1,local,299,249,1.2953573142482122,0.0058417818185131235,0,5,28037,251,251,0,0,0,1,intermittent,Guarded Scalar
162,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
162,1,posterior,297,249,0.5683907296795174,0.0024194138227551496,0,5,28037,251,251,0,0,0,1,intermittent,Guarded Scalar
162,2,posterior,297,249,0.5683907296795174,0.0024194138227551496,0,5,28037,251,251,0,0,0,1,intermittent,Guarded Scalar
163,1,local,294,256,0.9743575828189033,0.004018651249839237,2,5,28301,258,258,0,0,0,1,intermittent,Guarded Scalar
163,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
163,1,posterior,286,256,0.49888105412450345,0.0020056718788005155,2,5,28301,258,258,0,0,0,1,intermittent,Guarded Scalar
163,2,posterior,286,256,0.49888105412450345,0.0020056718788005155,2,5,28301,258,258,0,0,0,1,intermittent,Guarded Scalar
164,1,local,297,252,1.2189042416850837,0.005041056663228193,0,5,28548,254,254,0,0,0,1,intermittent,Guarded Scalar
164,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
164,1,posterior,295,252,0.5544092361303471,0.002246976435543685,0,5,28548,254,254,0,0,0,1,intermittent,Guarded Scalar
164,2,posterior,295,252,0.5544092361303471,0.002246976435543685,0,5,28548,254,254,0,0,0,1,intermittent,Guarded Scalar
165,1,local,301,250,1.5051830084333169,0.007966091087053704,1,5,28784,252,252,0,0,0,1,intermittent,Guarded Scalar
165,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
165,1,posterior,294,250,0.6140439080828966,0.002827138480062836,1,5,28784,252,252,0,0,0,1,intermittent,Guarded Scalar
165,2,posterior,294,250,0.6140439080828966,0.002827138480062836,1,5,28784,252,252,0,0,0,1,intermittent,Guarded Scalar
166,1,local,301,260,0.9765843624955589,0.00397779846507117,2,5,29069,262,262,0,0,0,1,intermittent,Guarded Scalar
166,2,local,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
166,1,posterior,299,260,0.5027319557919739,0.0019954307657933557,2,5,29069,262,262,0,0,0,1,intermittent,Guarded Scalar
166,2,posterior,299,260,0.5027319557919739,0.0019954307657933557,2,5,29069,262,262,0,0,0,1,intermittent,Guarded Scalar
167,1,local,299,256,0.9873529585927038,0.004016752449159307,1,5,29318,258,258,0,0,0,1,intermittent,Guarded Scalar
167,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
167,1,posterior,293,256,0.5020823554609987,0.002005197028504941,1,5,29318,258,258,0,0,0,1,intermittent,Guarded Scalar
167,2,posterior,293,256,0.5020823554609987,0.002005197028504941,1,5,29318,258,258,0,0,0,1,intermittent,Guarded Scalar
168,1,local,297,255,0.9749365406713525,0.00392041813456559,1,5,29571,257,257,0,0,0,1,intermittent,Guarded Scalar
168,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
168,1,posterior,295,255,0.4983756512034484,0.0019809579614531877,1,5,29571,257,257,0,0,0,1,intermittent,Guarded Scalar
168,2,posterior,295,255,0.4983756512034484,0.0019809579614531877,1,5,29571,257,257,0,0,0,1,intermittent,Guarded Scalar
169,1,local,297,255,1.0123346311263566,0.004040841548630984,1,5,29825,257,257,0,0,0,1,intermittent,Guarded Scalar
169,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
169,1,posterior,294,255,0.5080211630024942,0.002011212980790783,1,5,29825,257,257,0,0,0,1,intermittent,Guarded Scalar
169,2,posterior,294,255,0.5080211630024942,0.002011212980790783,1,5,29825,257,257,0,0,0,1,intermittent,Guarded Scalar
170,1,local,298,255,0.9881256727966015,0.00392680382548212,1,5,30079,257,257,0,0,0,1,intermittent,Guarded Scalar
170,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
170,1,posterior,299,255,0.5020020290630276,0.0019825737711220578,1,5,30079,257,257,0,0,0,1,intermittent,Guarded Scalar
170,2,posterior,299,255,0.5020020290630276,0.0019825737711220578,1,5,30079,257,257,0,0,0,1,intermittent,Guarded Scalar
171,1,local,297,255,0.9952574561074387,0.003946542541917048,1,5,30333,257,257,0,0,0,1,intermittent,Guarded Scalar
171,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
171,1,posterior,298,255,0.5038815981356105,0.001987560152354429,1,5,30333,257,257,0,0,0,1,intermittent,Guarded Scalar
171,2,posterior,298,255,0.5038815981356105,0.001987560152354429,1,5,30333,257,257,0,0,0,1,intermittent,Guarded Scalar
172,1,local,301,254,1.0966941924155977,0.004374693570494551,0,5,30587,256,256,0,0,0,1,intermittent,Guarded Scalar
172,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
172,1,posterior,298,254,0.5279950061327675,0.0020928266449739843,0,5,30587,256,256,0,0,0,1,intermittent,Guarded Scalar
172,2,posterior,298,254,0.5279950061327675,0.0020928266449739843,0,5,30587,256,256,0,0,0,1,intermittent,Guarded Scalar
173,1,local,304,254,1.2272897848748647,0.004908347334464259,0,5,30841,256,256,0,0,0,1,intermittent,Guarded Scalar
173,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
173,1,posterior,304,254,1.2272897848748647,0.004908347334464259,0,5,30841,256,256,0,0,0,1,intermittent,Guarded Scalar
173,2,posterior,299,254,0.5586516696507166,0.002217121051815021,0,5,30841,256,256,0,0,0,1,intermittent,Guarded Scalar
174,1,local,304,259,1.0976732805118765,0.004292413620917868,1,5,31101,261,261,0,0,0,1,intermittent,Guarded Scalar
174,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
174,1,posterior,295,256,0.5289789694999533,0.0020730076262393837,0,5,31097,258,258,0,0,0,1,intermittent,Guarded Scalar
174,2,posterior,295,256,0.5289789694999533,0.0020730076262393837,0,5,31097,258,258,0,0,0,1,intermittent,Guarded Scalar
175,1,local,298,255,0.9785816733187188,0.0038968443507804776,1,5,31349,257,257,0,0,0,1,intermittent,Guarded Scalar
175,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
175,1,posterior,287,252,0.4940511773667561,0.0019749816092054324,0,5,31294,253,253,0,0,0,1,intermittent,Guarded Scalar
175,2,posterior,287,252,0.4940511773667561,0.0019749816092054324,0,5,31294,253,253,0,0,0,1,intermittent,Guarded Scalar
176,1,local,294,253,0.9485257819690787,0.003807922705939238,1,5,31546,254,254,0,0,0,1,intermittent,Guarded Scalar
176,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
176,1,posterior,291,252,0.4883146581795127,0.001952275414800214,0,5,31546,253,253,0,0,0,1,intermittent,Guarded Scalar
176,2,posterior,291,252,0.4883146581795127,0.001952275414800214,0,5,31546,253,253,0,0,0,1,intermittent,Guarded Scalar
177,1,local,298,253,0.9687586927736409,0.0038675235456597594,1,5,31798,254,254,0,0,0,1,intermittent,Guarded Scalar
177,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
177,1,posterior,290,252,0.49352097863201777,0.0019675232051809713,0,5,31798,253,253,0,0,0,1,intermittent,Guarded Scalar
177,2,posterior,290,252,0.49352097863201777,0.0019675232051809713,0,5,31798,253,253,0,0,0,1,intermittent,Guarded Scalar
178,1,local,296,253,0.9810445655016561,0.003899197372280182,1,5,32050,254,254,0,0,0,1,intermittent,Guarded Scalar
178,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
178,1,posterior,292,253,0.4984256831668493,0.0019755789442201677,1,5,32050,254,254,0,0,0,1,intermittent,Guarded Scalar
178,2,posterior,292,253,0.4984256831668493,0.0019755789442201677,1,5,32050,254,254,0,0,0,1,intermittent,Guarded Scalar
179,1,local,273,253,0.9232241181055816,0.003659994818518421,1,5,32302,254,254,0,0,0,1,intermittent,Guarded Scalar
179,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
179,1,posterior,266,252,0.4817356185929944,0.0019139108723452672,0,5,32302,253,253,0,0,0,1,intermittent,Guarded Scalar
179,2,posterior,266,252,0.4817356185929944,0.0019139108723452672,0,5,32302,253,253,0,0,0,1,intermittent,Guarded Scalar
180,1,local,273,253,0.9834890012839853,0.003894340267267717,1,5,32554,254,254,0,0,0,1,intermittent,Guarded Scalar
180,2,local,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
180,1,posterior,268,252,0.49721821941178973,0.0019743457292059965,0,5,32554,253,253,0,0,0,1,intermittent,Guarded Scalar
180,2,posterior,268,252,0.49721821941178973,0.0019743457292059965,0,5,32554,253,253,0,0,0,1,intermittent,Guarded Scalar
181,1,local,276,253,1.0071148117152675,0.003987408372199694,1,5,32806,254,254,0,0,0,1,intermittent,Guarded Scalar
181,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
181,1,posterior,275,253,0.5041672943463494,0.0019978444843047186,1,5,32806,255,255,0,0,0,1,intermittent,Guarded Scalar
181,2,posterior,275,253,0.5041672943463494,0.0019978444843047186,1,5,32806,255,255,0,0,0,1,intermittent,Guarded Scalar
182,1,local,276,253,0.9904504008704247,0.003922387266657383,1,5,33058,254,254,0,0,0,1,intermittent,Guarded Scalar
182,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
182,1,posterior,273,253,0.5002555442554449,0.001981456361893775,1,5,33058,255,255,0,0,0,1,intermittent,Guarded Scalar
182,2,posterior,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
183,1,local,282,252,1.1235445538431414,0.004490967925290317,0,5,33310,253,253,0,0,0,1,intermittent,Guarded Scalar
183,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
183,1,posterior,277,252,0.5324323160297781,0.00212052170213946,0,5,33310,253,253,0,0,0,1,intermittent,Guarded Scalar
183,2,posterior,277,252,0.5324323160297781,0.00212052170213946,0,5,33310,253,253,0,0,0,1,intermittent,Guarded Scalar
184,1,local,285,255,0.9780948822404338,0.003852896890917806,2,5,33563,256,256,0,0,0,1,intermittent,Guarded Scalar
184,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
184,1,posterior,284,255,0.4994537893161695,0.001963792099716798,2,5,33563,256,256,0,0,0,1,intermittent,Guarded Scalar
184,2,posterior,284,255,0.4994537893161695,0.001963792099716798,2,5,33563,256,256,0,0,0,1,intermittent,Guarded Scalar
185,1,local,278,253,0.9669913197174953,0.003825258620002591,1,5,33814,254,254,0,0,0,1,intermittent,Guarded Scalar
185,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
185,1,posterior,268,253,0.49483783677320986,0.0019567226307377703,1,5,33814,254,254,0,0,0,1,intermittent,Guarded Scalar
185,2,posterior,268,253,0.49483783677320986,0.0019567226307377703,1,5,33814,254,254,0,0,0,1,intermittent,Guarded Scalar
186,1,local,274,253,0.997607529560355,0.00394666339081852,1,5,34066,254,254,0,0,0,1,intermittent,Guarded Scalar
186,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
186,1,posterior,269,253,0.5019257811253806,0.001987590642971473,1,5,34066,255,255,0,0,0,1,intermittent,Guarded Scalar
186,2,posterior,269,253,0.5019257811253806,0.001987590642971473,0,5,34067,255,255,0,0,0,1,intermittent,Guarded Scalar
187,1,local,273,253,0.9959448133374096,0.003940147241903484,1,5,34318,254,254,0,0,0,1,intermittent,Guarded Scalar
187,2,local,272,252,0.5747350227802229,0.0023152045382444186,0,5,34318,253,253,0,0,0,1,intermittent,Guarded Scalar
187,1,posterior,273,253,0.9959448133374096,0.003940147241903484,1,5,34318,254,254,0,0,0,1,intermittent,Guarded Scalar
187,2,posterior,268,252,0.44333161668861215,0.0017715500035229681,0,5,34318,253,253,0,0,0,1,intermittent,Guarded Scalar
188,1,local,273,253,1.0779369706166826,0.004269468498811421,1,5,34570,254,254,0,0,0,1,intermittent,Guarded Scalar
188,2,local,271,252,0.9595605144122863,0.0038364926057079794,0,5,34570,253,253,0,0,0,1,intermittent,Guarded Scalar
188,1,posterior,269,252,0.8023618540789591,0.0031875950349703514,0,5,34570,253,253,0,0,0,1,intermittent,Guarded Scalar
188,2,posterior,269,252,0.8023618540789582,0.003187595034970442,0,5,34570,253,253,0,0,0,1,intermittent,Guarded Scalar
189,1,local,276,254,1.029062601301797,0.0040707510633392115,1,5,34823,257,257,0,0,0,1,intermittent,Guarded Scalar
189,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
189,1,posterior,269,251,0.506606843280739,0.0020186578121126975,0,5,34794,252,252,0,0,0,1,intermittent,Guarded Scalar
189,2,posterior,269,251,0.506606843280739,0.0020186578121126975,0,5,34794,252,252,0,0,0,1,intermittent,Guarded Scalar
190,1,local,275,252,0.964801839037193,0.003831294667011226,1,5,35045,253,253,0,0,0,1,intermittent,Guarded Scalar
190,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
190,1,posterior,270,250,0.4895667575667153,0.001958268721587086,0,5,35016,251,251,0,0,0,1,intermittent,Guarded Scalar
190,2,posterior,270,250,0.4895667575667153,0.001958268721587086,0,5,35016,251,251,0,0,0,1,intermittent,Guarded Scalar
191,1,local,277,251,0.9856714648012997,0.003929997592006802,1,5,35266,252,252,0,0,0,1,intermittent,Guarded Scalar
191,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
191,1,posterior,273,250,0.4958448940226932,0.001983381420020106,0,5,35266,251,251,0,0,0,1,intermittent,Guarded Scalar
191,2,posterior,273,250,0.4958448940226932,0.001983381420020106,0,5,35266,251,251,0,0,0,1,intermittent,Guarded Scalar
192,1,local,277,251,0.9896532311534949,0.00394595941218389,1,5,35516,252,252,0,0,0,1,intermittent,Guarded Scalar
192,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
192,1,posterior,270,250,0.4968527678389788,0.0019874130200939794,0,5,35516,251,251,0,0,0,1,intermittent,Guarded Scalar
192,2,posterior,270,250,0.4968527678389788,0.0019874130200939794,0,5,35516,251,251,0,0,0,1,intermittent,Guarded Scalar
193,1,local,273,251,1.0129449654606897,0.004038768711677423,1,5,35766,252,252,0,0,0,1,intermittent,Guarded Scalar
193,2,local,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,Guarded Scalar
193,1,posterior,272,250,0.5026735795832271,0.002010696016227429,0,5,35766,251,251,0,0,0,1,intermittent,Guarded Scalar
193,2,posterior,272,250,0.5026735795832271,0.002010696016227429,0,5,35766,251,251,0,0,0,1,intermittent,Guarded Scalar
